0,102207544;0,110734636
0,105810407;3,817972915
0,109602895;7,720328998
0,113585007;11,81780289
0,31174249;15,91590822
0,316103851;20,40361772
0,418501019;25,86723196
0,812919741;32,11226459
1,012025346;37,18595895
1,502394008;42,26060048
2,283267228;46,55571797
4,133621984;52,41525086
5,496262819;55,93179148
7,246306275;58,47400597
8,802553608;61,40582463
11,13512318;63,94993347
13,46750312;66,29892451
15,31330689;67,47563011
18,03327908;69,04541283
20,26762322;70,41849912
22,69633235;71,98733467
25,0271953;72,77538328
27,64989018;74,14973247
29,68911082;74,5465983
32,60306875;75,92189466
35,71082281;76,90758687
38,91547493;77,698477
41,53779056;78,68259059
43,77118657;79,08008786
46,10167027;79,47790086
49,30632239;80,26879099
51,53971841;80,66628826
54,06475673;81,45496832
56,68688273;82,2439641
59,50261524;82,44823792
61,25019357;82,45392096
62,80416542;83,04432596
63,96959689;83,43835027
65,4261018;83,63820394
