0.0385610320301293;478.886460146746
0.0475734738264532;551.161749195784
0.0629486595438255;634.345088151937
0.0804276548305762;720.37418215872
0.110212214740858;851.593931825383
0.145831502837104;967.086044533386
0.186324631193155;1090.91445833611
0.229872218107784;1230.59821009099
0.29370098659909;1425.83662940267
0.402466493308158;1576.42901108186
0.496530517400571;1754.63200402511
0.634402469500362;1966.09569005763
0.90030962247431;2262.82601367848
1.37032734540158;2692.97646614636
1.87779703355536;2997.39643229737
2.66486783964614;3403.89961844318
3.65174127254836;3865.53226246321
5.75619019173172;4419.25271300193
9.73140787592267;5189.38962320846
14.8118091695878;5893.168206934
21.0201172957848;6428.942402351
29.8306119171294;6873.9964311795
43.8421548739327;7498.94209332455
66.7304916057319;8290.95677903311
105.186367982279;8924.44865678779
165.803843836107;9670.86044533387
280.30776920516;10764.0757208585
508.254322797491;11664.3479191573
889.865407350379;12471.8314382475
1922.1345439899;13789.0670607985
4151.86518621973;14743.6377296772
7269.19780015596;15764.2901108186
17440.3041306211;16520.5026065822
35124.334798039;17429.2648662115
70739.5287240777;18388.0164551121
128264.983052805;19529.794541375
330051.021393895;20742.4697361679
688395.206964548;21305.3352335196
1967518.92732732;21737.4853503961
4103700.67471393;21883.4745903557
7184870.0714413;22477.3022765356
14985653.1240375;22933.2241711881
28140014.9822074;23242.2982459443
65191232.1001351;24033.330206061
151026811.65667;24194.7383705255
362344456.648827;24851.2842698055
869339051.946639;24851.2842698055
1632442292.89924;24851.2842698055
2759804880.82685;25525.6461301949
3916565602.77398;25697.0767082014
